source,archive,member,dest_path,label,generator,domain,split,sha256
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002249.jpg,data/wildfake/vqvae/9713dbf99cc4be7a.jpg,1,vqvae,coco,train,42379e592f309a97ff0cb15ecb32d47c786a9abadb582f5da2947783192ab120
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000309.jpg,data/wildfake/vqvae/c5bd910afe058049.jpg,1,vqvae,coco,train,2c80d2b3d0451fd7ac4036104244ed5bb432c66c3a20fab3dc4bf3a28e43b23c
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003412.jpg,data/wildfake/vqvae/2b49ed31469f9351.jpg,1,vqvae,coco,train,70d5824c436bd030377ea5236fc8f5c3a27e0ec9c91b434c12db7bd5504cda90
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004956.jpg,data/wildfake/vqvae/aa6c4423444c2381.jpg,1,vqvae,coco,train,a3686abb3afb6b26cc8c951570657f46cb84ad49959b0f7115ed33ac02fb9854
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003602.jpg,data/wildfake/vqvae/c479d29e78d89f6f.jpg,1,vqvae,coco,train,b2ec9ea5024f79ae3482b7f0394ff37c7a5b350169ddc26b33c9cf7db068f87b
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004370.jpg,data/wildfake/vqvae/74708d45012d575b.jpg,1,vqvae,coco,train,4eec87163a51c71fedfc0b2383053adb993bb9c1b8e90f6572ac9519b6868528
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000553.jpg,data/wildfake/vqvae/4df3394a01cbb38d.jpg,1,vqvae,coco,train,eb2e7d79849f5a9b2742702809bf7fef5b0633e8112809414442ac187fe2dd14
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003629.jpg,data/wildfake/vqvae/1730cbf1349cc16c.jpg,1,vqvae,coco,train,13436ba64d2bcee1c4f75184d738e26fb5841d3583c7f49125a5dc3a71e42a82
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000308.jpg,data/wildfake/vqvae/823c3c394f398789.jpg,1,vqvae,coco,train,7ded33616e66f8c47da8839506ef744cfd96a99d22ed87e1bd4e728a127b5a86
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003014.jpg,data/wildfake/vqvae/8db7c0b66995fdcc.jpg,1,vqvae,coco,train,be4bdd4f238da7f8b22ceafa98567940ea5da84873cdb4764607fe2c1675dce5
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003468.jpg,data/wildfake/vqvae/82db11969cdb5cae.jpg,1,vqvae,coco,train,67de514dca89c205bafc91e0470dc9fee3047cc0cb792a3582bc83b57e00084c
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001993.jpg,data/wildfake/vqvae/fcfe8bb218f31eb0.jpg,1,vqvae,coco,train,08bcfdad56a009351747db5f07b1262271e4f96e2d06f3c536411452c8e3aadf
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000398.jpg,data/wildfake/vqvae/03da37a762724918.jpg,1,vqvae,coco,train,cec5206b024201156ec98e76090050623ee4b541c2f6a822368c2508946afc5d
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001935.jpg,data/wildfake/vqvae/31a995cd43df1923.jpg,1,vqvae,coco,train,3367b1aac7c37d6181511ad624243b2232821dd62b758a21b519bf2c4476151f
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002339.jpg,data/wildfake/vqvae/896354e3ad009a4a.jpg,1,vqvae,coco,train,12be7e5ff51b5e98126c8f5094065324fa0f62f1fec030d282ddb4d060e14124
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002758.jpg,data/wildfake/vqvae/8b7ace0ec519a804.jpg,1,vqvae,coco,train,f4a3e7c83cf66ba361d7632d1531f845bdef5b4d13570408bea4e50150e824c8
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000792.jpg,data/wildfake/vqvae/6167c0d639207b9a.jpg,1,vqvae,coco,train,13fe4456384ea412b3bfc1326a435327c8cac7dc2343557a112b967a593ca42b
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004977.jpg,data/wildfake/vqvae/fcf9404e6461cbc3.jpg,1,vqvae,coco,train,e5fbe2824ee67294ea567589688cd1711646133dbb1c086edae7c295398471cf
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000490.jpg,data/wildfake/vqvae/c12ecc4485776469.jpg,1,vqvae,coco,train,8de1d1ee4f7cced6790e1917d6ab3acd94023e5b721137396d5b48d881451c89
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001635.jpg,data/wildfake/vqvae/729fc4aa5cd40e7a.jpg,1,vqvae,coco,train,20415f9c91893162b1f5f781665b213ebc5f414285715a5e546c3f687303f65f
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002044.jpg,data/wildfake/vqvae/601bdd00c28e8698.jpg,1,vqvae,coco,train,8a64f22bd5616cf2c767689d4701a2aa18a2d87ebde24b2589d68d9218e47fd9
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004292.jpg,data/wildfake/vqvae/785491d80bee7f96.jpg,1,vqvae,coco,train,384a04efec5407c2027171e25fbb16ab08e3759dee4a11489d0f0e25a398866d
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001209.jpg,data/wildfake/vqvae/86bc95d3f05d451c.jpg,1,vqvae,coco,train,fca9866bf3494c2394866abe329209aa6c5eb427ae180a26bda2a7c5a1a794ff
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000644.jpg,data/wildfake/vqvae/a887bee90342d2ae.jpg,1,vqvae,coco,train,cfaa9527ee93ed218b0754c1465f665643f99b95ac999b68e33d28134d5616ea
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000607.jpg,data/wildfake/vqvae/e6739c858dc17192.jpg,1,vqvae,coco,train,8418b3388c264ead33d8ebdc908666a5ba515f3e2e8f0fa77312a53fab6a1702
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002132.jpg,data/wildfake/vqvae/9991a7eff43a3665.jpg,1,vqvae,coco,train,4b5663fe406a3d4ebe677e38a264b9b91549cb26e8b80b179cd4470853b92993
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002320.jpg,data/wildfake/vqvae/d54782fe1dacc434.jpg,1,vqvae,coco,train,52e4f6644d76e6ffa73e66a20a04eec189078059c28846239e46f23f22ce7764
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000765.jpg,data/wildfake/vqvae/c2e0092ab48825ca.jpg,1,vqvae,coco,train,1e0ef5370397991a4aee39a6650b6ae15fac1a7308c5eb90416526d11b0b2269
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001975.jpg,data/wildfake/vqvae/514b0703f08e7ae8.jpg,1,vqvae,coco,train,f214a9573c8d6574c960224a1dd7633ed03cd9f5e44d443c55a90c7dedf4e35a
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003313.jpg,data/wildfake/vqvae/c9a06ac2c748f152.jpg,1,vqvae,coco,train,24e7d2c588578c5f3fc53294dcf93601b8d28515429f15c6a134f12c8706c58f
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004516.jpg,data/wildfake/vqvae/0189adcd73c653ed.jpg,1,vqvae,coco,train,c8a2a7d4e5efb9d0f348b596874647aef78797c256f00b2fcb2370cc0b848391
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003057.jpg,data/wildfake/vqvae/a7c60e7df86eab53.jpg,1,vqvae,coco,train,2e0cb1195b363360840f08e51f5cbe7e2a4f909d5125642e68a8bc0469953dfa
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000318.jpg,data/wildfake/vqvae/13be1e476d3cc002.jpg,1,vqvae,coco,train,bf26b2c50b0db5802918a49fbe575330856840f11623798c1fa09aa9889bc8ec
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000466.jpg,data/wildfake/vqvae/e143f7727208cc5b.jpg,1,vqvae,coco,train,1eff2f25eb050ea02dfe7b609d3bb064c5d1f0ae4846ea1b9a5218f97bbeffb7
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002283.jpg,data/wildfake/vqvae/dedfecb646ad4e91.jpg,1,vqvae,coco,train,51e67400c288aa851c77a4af8cdaddddc35b9f29d66352a04c5e833a3670d118
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003978.jpg,data/wildfake/vqvae/78c64b4f85bb60ce.jpg,1,vqvae,coco,train,ff927af39c0ae0db1d470bf3e4df7d4b7446ffee29c4f9c3792b5451eabad62a
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000357.jpg,data/wildfake/vqvae/ab24cef54840d254.jpg,1,vqvae,coco,train,5e973e923c2bbbd903dddb0d27b46b7d3b5a9c20e3cc22305d3818016c51fbb6
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001310.jpg,data/wildfake/vqvae/94509a6d99817f14.jpg,1,vqvae,coco,train,ca7a9a37ae02e24213785b2091b26172072e38dde29721084027b90a46461b57
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002719.jpg,data/wildfake/vqvae/b2fd0f8099b5b2f2.jpg,1,vqvae,coco,train,b5029df6228d9a9421facebc48b639e6af5c097025d517b319f0f6aaad182a86
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004639.jpg,data/wildfake/vqvae/0418a4bb17632bbb.jpg,1,vqvae,coco,train,edd7c94bf27c800fdb7196ac2ddf96bb36e4b8aa0cd293e208c2e3a1dfc39965
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001646.jpg,data/wildfake/vqvae/a2192c3624f5643f.jpg,1,vqvae,coco,train,f5a974304c62c074e8e370eacfd0f3aa17694ef5ba3b097e078560eb5c5d3d87
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002064.jpg,data/wildfake/vqvae/25da5a1b17165a0f.jpg,1,vqvae,coco,train,cecb8cffb3ff1d64adb2c9152c0f7f325fd47eeba5be80f0363e9dea2a795081
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000363.jpg,data/wildfake/vqvae/c2e4b61cc7814f22.jpg,1,vqvae,coco,train,64ac20bae0a0be51a3ff34309087274bbf1923b57fc6f9d29921714ca869ac85
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002970.jpg,data/wildfake/vqvae/7d223570ff33e54e.jpg,1,vqvae,coco,train,f8852503b106a72f7594b4d60e6e05997045afc13a58e0d276b45140f5798137
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003226.jpg,data/wildfake/vqvae/b8d7c5250d97b325.jpg,1,vqvae,coco,train,f2dabffbc27cd45aafccf1e41538cce0e042dabe2b6283b30d8b38beebb7661d
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004098.jpg,data/wildfake/vqvae/a6d9baa65d77640d.jpg,1,vqvae,coco,train,d3820835c9364af15eef81f0415f2ad8c26baa54bc03dcb66c173c0f17c352f6
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002865.jpg,data/wildfake/vqvae/00ddc2cdf7404427.jpg,1,vqvae,coco,train,d4d86d9ca1d53be8b86426e58deba55fba4295a1cd841e6c1d0cf27004d4cc9c
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002631.jpg,data/wildfake/vqvae/a16962f0b8008b68.jpg,1,vqvae,coco,train,f40ce2389a9f015d04acad6130c480efb854553442f7109002de709ecf24a07b
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000994.jpg,data/wildfake/vqvae/e6e2ed54d7154614.jpg,1,vqvae,coco,train,e9a645fa4a200c24098d87c53c12850c4734ab5214c3c2b0222f4db344a1815f
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002883.jpg,data/wildfake/vqvae/c0f9d0fb32988de8.jpg,1,vqvae,coco,train,fbdd59733b3477dd4d3f415809cfafaa614963e02bf6560f98fb3fc4f6d20ca2
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004313.jpg,data/wildfake/vqvae/6c6ed93a5b5f00ee.jpg,1,vqvae,coco,train,b64cd03b3173f01b13cf4659a0a92180d715fcbd6bab7e0635cd4d8bf3571e99
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004969.jpg,data/wildfake/vqvae/95d35969b9cb879a.jpg,1,vqvae,coco,train,b739ccce723756ad1dfeffd9c3f9036fcab9bcce8c560bb535e7ad2b2e60b1b3
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002585.jpg,data/wildfake/vqvae/8f627b3f332f122c.jpg,1,vqvae,coco,train,38440ab89b8c66973978db605bd0cf76d7085fabf9748858cceaef7f3111f813
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003842.jpg,data/wildfake/vqvae/cfbbca95f9f00cdc.jpg,1,vqvae,coco,train,67ad7ec388150790fe46ad52dbcb31d0136f0c10c027ed3e599ace74c6a771b9
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002144.jpg,data/wildfake/vqvae/01cfba22112b2183.jpg,1,vqvae,coco,train,7758bc934354c3b80b4aea467536f57ab868e52d8743ef0805e4c2f85ed6ccaf
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002875.jpg,data/wildfake/vqvae/aa7b9eb5e415e151.jpg,1,vqvae,coco,train,be3e48277628aa66e160898d7dffc5979bfaaa869c269dcb144bf651802bbe78
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003715.jpg,data/wildfake/vqvae/4800017e6ea9f5b1.jpg,1,vqvae,coco,train,a5766be62e9d4c3e9400e46bdbea150b08120c7a2660c1da5f14cd051486eb1d
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003354.jpg,data/wildfake/vqvae/43099f58a5ab373b.jpg,1,vqvae,coco,train,5e28d947589742cdf19a4487ab7eaee1b38758bfa6bf0e8813f3ce022690b531
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002229.jpg,data/wildfake/vqvae/def3f9043dd4862c.jpg,1,vqvae,coco,train,96a6d832395a257419f9728193624bb785321dcdacaf7c67aff5008e8eba0881
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002713.jpg,data/wildfake/vqvae/d10c6ec29bd608dc.jpg,1,vqvae,coco,train,27169d160fc32ec451b1bc13a5a8b7fd8ae6656faee8c58a6d62243d85bf89e1
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004542.jpg,data/wildfake/vqvae/8147dc0a293dda6f.jpg,1,vqvae,coco,train,9e26e76be38eba7bb93498a93a73cc363254b39222cb00b752b4f75167d28203
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001348.jpg,data/wildfake/vqvae/43bdb6c77471771e.jpg,1,vqvae,coco,train,5e952311db37f4ec61e2620116245ef7c33bcc879e04c7cc2c9717255da2efbb
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002403.jpg,data/wildfake/vqvae/0de9e45d6d52ad6f.jpg,1,vqvae,coco,train,c2358cd5a61a634803c522086057475ba64ec0f2093a63686e37febb09e7c985
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002834.jpg,data/wildfake/vqvae/d7d500e52e7455ae.jpg,1,vqvae,coco,train,8adf93bf3f447e13b5245e75b51f0b6822bc3156fd8a89fc0e090121a34ec203
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001726.jpg,data/wildfake/vqvae/504cf53d7cea63fc.jpg,1,vqvae,coco,train,26ea6a219ed6720137be114d75ad4e772f06f03bce9b3befe1b535a6e3acbc0e
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000617.jpg,data/wildfake/vqvae/1c713a7bcad1108f.jpg,1,vqvae,coco,train,4bfa2b9591b08f00208f3c7e4ceebde38c84b7e46f028e1cfaa980e0cb0751b9
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001847.jpg,data/wildfake/vqvae/8e0f65186a3f991b.jpg,1,vqvae,coco,train,f02042a15d7a10b72e716b30eabede69777e947b4265e9065e251974766c1a54
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000554.jpg,data/wildfake/vqvae/f9b626347cabcea9.jpg,1,vqvae,coco,train,217a6e3c7b9683d33fdec684d05859fca1ecba2363e92b9526e24aa2cdfcfbe9
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004362.jpg,data/wildfake/vqvae/79b7515fc16b3f9b.jpg,1,vqvae,coco,train,a928cc46cd3b48300f22b4c7d0788b371f418cce6f7b534e691d3fe907033c39
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004866.jpg,data/wildfake/vqvae/bdd6a5e583ea9633.jpg,1,vqvae,coco,train,e5f1d74ca2a38d16d1f7cfbc0d460e6394dacc99d5ea877b62a79913ff16435a
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000867.jpg,data/wildfake/vqvae/1856f7b9d58de953.jpg,1,vqvae,coco,train,8a34e03552b39f30e2802fbf76a3b4c227b1f66db66530128ff43cd7a9eb3f92
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003690.jpg,data/wildfake/vqvae/51d42bdb001935e7.jpg,1,vqvae,coco,train,0b0d10235f05a903d52b85dacffb98287ab7d6a4f5a290a64a68368e092da497
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001327.jpg,data/wildfake/vqvae/423ccd3146275c1c.jpg,1,vqvae,coco,train,b9c16cf4fc9635ba03f54fb2627170e1641b49115ef8095cc1467e8c9b2ac561
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004165.jpg,data/wildfake/vqvae/772e7ba5c2cc34aa.jpg,1,vqvae,coco,train,e65ba6c340e76b555faccb93c8a2a99677838eea2092ce95ce49be5c6e8ef9d6
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000932.jpg,data/wildfake/vqvae/aa8cde604075ae6e.jpg,1,vqvae,coco,train,6e8f5bf049ec92aaaf9ef146d70fc33121956c9232e3d009565fcc5c121055b9
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002467.jpg,data/wildfake/vqvae/8a9f0487279d1e54.jpg,1,vqvae,coco,train,4059efa02338cb6ba2c652104f6c75bb973672c47a77f5d4fc455af93ed79b97
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003685.jpg,data/wildfake/vqvae/d886f84f69b6bff7.jpg,1,vqvae,coco,train,a1ecda6f41627f1b1c53dba46cb5c254774b087a49b255b1d717cd173ccccfbf
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003880.jpg,data/wildfake/vqvae/67582946365f545e.jpg,1,vqvae,coco,train,b032f17c51f6f5c9f775e37923a2bbd81ba46ece71f76cead2ce8c241a2bc12f
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001181.jpg,data/wildfake/vqvae/5af3de5798d75bb8.jpg,1,vqvae,coco,train,212563c1e7692b665b44a5307529db252937bda9a618f5a5af681c4863b62321
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002436.jpg,data/wildfake/vqvae/1eb19729cfcd9635.jpg,1,vqvae,coco,train,335f54187d66df80897d224432d4316a6b9a42b9585053764a69b1e03feae4a0
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003439.jpg,data/wildfake/vqvae/7e683fd450db03de.jpg,1,vqvae,coco,train,73ba6fd9e5ac057e942b55b68736803d225ea6427882881667df0f8056d81e3b
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000934.jpg,data/wildfake/vqvae/fedb919120bb764a.jpg,1,vqvae,coco,train,89fc251dcaa354f77d3474cb290bf03e21bfbd8e719ea9b9f25d4917c45021f1
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004747.jpg,data/wildfake/vqvae/2a32324f759f0c55.jpg,1,vqvae,coco,train,3e5703f603e80f8705c3384c3ca4f2584bd4c7929416686e2245f1b124b28ff2
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003782.jpg,data/wildfake/vqvae/065ac4cb4821f65b.jpg,1,vqvae,coco,train,5b2dbdc26d0200e2f84b58f6ad542e047275eeefa6ff88f93112f0c81fcdc22c
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002765.jpg,data/wildfake/vqvae/762b96432018fe8d.jpg,1,vqvae,coco,train,05cab0bbe0b0f029d6d6ca3a4aaa1ec37a387baaeb4140a15363a7b31016c739
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004724.jpg,data/wildfake/vqvae/4025d02797919a32.jpg,1,vqvae,coco,train,262babf4f28b2e4a80b15608f610ab71ee0ce9546a29d24a6389ebe007582dcf
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000155.jpg,data/wildfake/vqvae/7719bb223bc20d5d.jpg,1,vqvae,coco,train,4f3f03422f7867cda5b8d706afa6902b906a145c48a228a22fc55846dbbbc4fc
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002386.jpg,data/wildfake/vqvae/3f75d486339da42a.jpg,1,vqvae,coco,train,eb2db9ddbb77d36753618d99ed5d6bbba4fc01e638bc50805543641a0200af46
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002561.jpg,data/wildfake/vqvae/d5f1688ebd398e9a.jpg,1,vqvae,coco,train,1f88a549104df6569f1abe9abf5eb1c0aa0c6df84c30c4a2cc815c01656a8dc3
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002096.jpg,data/wildfake/vqvae/2ead9e09bd24a3de.jpg,1,vqvae,coco,train,6912923a2dfc9ce2b10e101dcdf9c2b53c289e5efb2359a214aeb0f16b2a49eb
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003280.jpg,data/wildfake/vqvae/f898e591d91b062a.jpg,1,vqvae,coco,train,d13faf5f1b830222a50ac8ef18a042ffeacd454bc43e6130611ef10b97c01360
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001818.jpg,data/wildfake/vqvae/912c605a42382cfc.jpg,1,vqvae,coco,train,abdfc686dcbe19638c61d2a9251e3319c3ef7b640bcbbdc76eb6106e32881845
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002888.jpg,data/wildfake/vqvae/e843ba60a64a837b.jpg,1,vqvae,coco,train,6fc8f95696183d5c518bd3c495987f276d7b032f36bea58c84a6d8c037c3d5a9
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002048.jpg,data/wildfake/vqvae/3c4c7bc811aa70f1.jpg,1,vqvae,coco,train,8574b059d2e9c1839bcc9e2b4f7991ff1365f133bcf1e969780d3ee237a02c26
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000133.jpg,data/wildfake/vqvae/2f2b06f95d94051e.jpg,1,vqvae,coco,train,24a92a56c5dca76ea374673aef384de04c5fc24124a87157785f83170ce887e3
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001953.jpg,data/wildfake/vqvae/96826908d0129439.jpg,1,vqvae,coco,train,3714f2494ecb0177d3723412b5a9fc5d62bb002746969e1cae1304d5ce18f6e9
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img002536.jpg,data/wildfake/vqvae/bf54ca80f27c441b.jpg,1,vqvae,coco,train,281daef86a31ccdbbfc6632fdc8d4eb642f814043a9849a19f88f744183ae89e
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img004205.jpg,data/wildfake/vqvae/a9d6604befb5d77f.jpg,1,vqvae,coco,train,d6e7ee83cdb1130ca3593899eac55372e1b5b40c6b3fa4a96903f7b3fa041982
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001071.jpg,data/wildfake/vqvae/06f5e818ab9979f0.jpg,1,vqvae,coco,train,3e1c80e24e36ef3af1ddf8abcfdd778a4d09412baa5e5737915cf6dc89c5b0d7
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img001329.jpg,data/wildfake/vqvae/a435f49bd376dc5b.jpg,1,vqvae,coco,train,d27c9f961e843819693cd91b8e4dc004397eabac7a5690b85435ac8a6b0baf9e
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000706.jpg,data/wildfake/vqvae/6761057e800fc5ec.jpg,1,vqvae,coco,train,5b0ca719fdef84f4c5180a5042b590af3b048d4b35ca3fc0b41eaf2043bd0f83
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img003000.jpg,data/wildfake/vqvae/25afa9b04abb3735.jpg,1,vqvae,coco,train,6909326e4d96f69113d249de42019d92af9a6bf3e729fd299bdaa073097e3352
wildfake,Images/Other_based.zip,Other_based/Typical/VQVAE/tt-coco/samples_nopix/img000665.jpg,data/wildfake/vqvae/457c5bbf42fd66da.jpg,1,vqvae,coco,train,a8565c04c4a2bc3d0b568400fd18ed1142dd671acb320f3685934183d79de496
