path,label,generator,domain,split
data/wildfake/vqvae/3a0af6d6a4556f2b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/009652b8d678ccde.jpg,1,vqvae,coco,train
data/wildfake/vqvae/9ccae910f2c7f6be.jpg,1,vqvae,coco,train
data/wildfake/vqvae/84d0ed2556039faf.jpg,1,vqvae,coco,train
data/wildfake/vqvae/101595e9377f7309.jpg,1,vqvae,coco,train
data/wildfake/vqvae/919814c29ba771f3.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8bc13e719d6c87ec.jpg,1,vqvae,coco,train
data/wildfake/vqvae/cd30ff679ad2eaf0.jpg,1,vqvae,coco,train
data/wildfake/vqvae/5e7a42f9f75a6bfb.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c566454d0220e36a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/85a47f99777292f3.jpg,1,vqvae,coco,train
data/wildfake/vqvae/055f914686f1ddb6.jpg,1,vqvae,coco,train
data/wildfake/vqvae/fa49ba967a921657.jpg,1,vqvae,coco,train
data/wildfake/vqvae/406ee812d9a00e9d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/cfdb99c07231f9b7.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e83c71c70360e615.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f3c5e984377be76a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d042f73204def286.jpg,1,vqvae,coco,train
data/wildfake/vqvae/3c6c25b29a888782.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b3bc771b74c9e0eb.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d3e286f7efa28945.jpg,1,vqvae,coco,train
data/wildfake/vqvae/bfd4783ce20ead2c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f02b8193dbaa1d56.jpg,1,vqvae,coco,train
data/wildfake/vqvae/773bfd4ea62fed5b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/19613b85561b3018.jpg,1,vqvae,coco,train
data/wildfake/vqvae/9915ff93c4db3baf.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4b876b7b628e1b28.jpg,1,vqvae,coco,train
data/wildfake/vqvae/60fe5d773895f1e8.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d7966d84fdff0200.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1ff2b24e6eabed75.jpg,1,vqvae,coco,train
data/wildfake/vqvae/270a312be55d0e6f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/6e83ce37d89e9ede.jpg,1,vqvae,coco,train
data/wildfake/vqvae/bebdfa63cc139cb8.jpg,1,vqvae,coco,train
data/wildfake/vqvae/753a4408c4e99637.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b8b9f5572afbde2d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/76dd2e36f0a23c8c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f376aa478b37c745.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c602ce5fe3b68513.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f9fda95fa0bcd17a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e8fe4343de69d9da.jpg,1,vqvae,coco,train
data/wildfake/vqvae/5f08762c339b755a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/db43c5e8ea7b415f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/6d0aa4388d4fb899.jpg,1,vqvae,coco,train
data/wildfake/vqvae/ff4c87d4812e7dbe.jpg,1,vqvae,coco,train
data/wildfake/vqvae/23ee4bd10e22415d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/7b9e185c87a91f2a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/06043c169f7d9366.jpg,1,vqvae,coco,train
data/wildfake/vqvae/fda7d581c08ab642.jpg,1,vqvae,coco,train
data/wildfake/vqvae/357b927edd99ff46.jpg,1,vqvae,coco,train
data/wildfake/vqvae/438d9364245ef8f8.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1251dfb586405e64.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b6c2e1de48f30bec.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b88792c80bb6d768.jpg,1,vqvae,coco,train
data/wildfake/vqvae/85a36eddaf37b9ae.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c43f284a9cb80bf5.jpg,1,vqvae,coco,train
data/wildfake/vqvae/445dfd909c4ba01b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/7c869c93bcdffbe8.jpg,1,vqvae,coco,train
data/wildfake/vqvae/092d26d9a3381bb8.jpg,1,vqvae,coco,train
data/wildfake/vqvae/be444dcb597f63d7.jpg,1,vqvae,coco,train
data/wildfake/vqvae/2740a1128da7a44f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f50a901f3d233348.jpg,1,vqvae,coco,train
data/wildfake/vqvae/952a8aa02c8e4212.jpg,1,vqvae,coco,train
data/wildfake/vqvae/0fdf08d502b772c2.jpg,1,vqvae,coco,train
data/wildfake/vqvae/aeaaffe8fba40aef.jpg,1,vqvae,coco,train
data/wildfake/vqvae/709b56f4972707d5.jpg,1,vqvae,coco,train
data/wildfake/vqvae/263207e88d66fba6.jpg,1,vqvae,coco,train
data/wildfake/vqvae/94ddf0179fac60d6.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c392091c7a42541e.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d47edbff10fcfd81.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4816049c02328c7d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b086c9730756b7c8.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c90c0ca11628ed33.jpg,1,vqvae,coco,train
data/wildfake/vqvae/ee66050dd72262a2.jpg,1,vqvae,coco,train
data/wildfake/vqvae/da52b568ecad02a5.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d95a478041798d0b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/6d43377c42667d30.jpg,1,vqvae,coco,train
data/wildfake/vqvae/34b2a8f6d67917ea.jpg,1,vqvae,coco,train
data/wildfake/vqvae/9b4d647df1237e59.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e4d27c3bcaa1e376.jpg,1,vqvae,coco,train
data/wildfake/vqvae/341533adae916f20.jpg,1,vqvae,coco,train
data/wildfake/vqvae/3ad6c3aaee0a37a3.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e63c47ef1aae7577.jpg,1,vqvae,coco,train
data/wildfake/vqvae/cce8a711611b5cad.jpg,1,vqvae,coco,train
data/wildfake/vqvae/ad631ad82de3f3e2.jpg,1,vqvae,coco,train
data/wildfake/vqvae/61b2e05cbc42462c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/43a0cb066213023f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b8a1143226c431e6.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4bdae23f0888b2a1.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8229ccb06960c647.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4375299712c26f53.jpg,1,vqvae,coco,train
data/wildfake/vqvae/dac8068fe6cb942c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/124f26df1643c7d4.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f2a61071c2c6591c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d6bfd3f78a9ca347.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c54b854094f4aacb.jpg,1,vqvae,coco,train
data/wildfake/vqvae/0e8778d5bda35ac7.jpg,1,vqvae,coco,train
data/wildfake/vqvae/267f8fc1c6c691fa.jpg,1,vqvae,coco,train
data/wildfake/vqvae/0fcaad8045c9575e.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f470b537fc1bea36.jpg,1,vqvae,coco,train
data/wildfake/vqvae/58aff867496a74c2.jpg,1,vqvae,coco,train
data/wildfake/vqvae/ac52cd5b282272ec.jpg,1,vqvae,coco,train
data/wildfake/vqvae/46a7e3b800dbf737.jpg,1,vqvae,coco,train
data/wildfake/vqvae/76229f58126c53e3.jpg,1,vqvae,coco,train
data/wildfake/vqvae/cd0a8dcad4edc02b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/2b7bf1fec35110fb.jpg,1,vqvae,coco,train
data/wildfake/vqvae/5585274a1fe8100c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/2ed9db9f15bad6f5.jpg,1,vqvae,coco,train
data/wildfake/vqvae/fd0269c95f2906c1.jpg,1,vqvae,coco,train
data/wildfake/vqvae/27ac0dfef615e2b4.jpg,1,vqvae,coco,train
data/wildfake/vqvae/fc25fc6f86d9d81c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f12b868a2507d58f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/92eb78ca241ee7be.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4351c9542f2f4433.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d902ed200cd7671b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8b0378ee5afc1918.jpg,1,vqvae,coco,train
data/wildfake/vqvae/07c233d10acce441.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f3c667c370a72ccc.jpg,1,vqvae,coco,train
data/wildfake/vqvae/9858a6eed1a357c0.jpg,1,vqvae,coco,train
data/wildfake/vqvae/5bff433a15fcbe8f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/82c067c3205ccab9.jpg,1,vqvae,coco,train
data/wildfake/vqvae/dd27a17738a1ad26.jpg,1,vqvae,coco,train
data/wildfake/vqvae/45b38455df550eab.jpg,1,vqvae,coco,train
data/wildfake/vqvae/5988821e06ed293d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/66d3861fbc490df1.jpg,1,vqvae,coco,train
data/wildfake/vqvae/6eb47cb69a83bf0c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e745c6a65bad6bfd.jpg,1,vqvae,coco,train
data/wildfake/vqvae/685141bba8f57025.jpg,1,vqvae,coco,train
data/wildfake/vqvae/7d5a702657d17c88.jpg,1,vqvae,coco,train
data/wildfake/vqvae/7b65b1b9c20c567d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a5725830cf9b4f29.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f5ed2cc0feb44114.jpg,1,vqvae,coco,train
data/wildfake/vqvae/bcb8009a1e8cfb75.jpg,1,vqvae,coco,train
data/wildfake/vqvae/28d6d9e69d1e71a4.jpg,1,vqvae,coco,train
data/wildfake/vqvae/20eaf6c1577a483a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/cf9a0c5b4f35dc0e.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8cc162ac39e38017.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b6d3267c7e8690ee.jpg,1,vqvae,coco,train
data/wildfake/vqvae/832496df90b10b74.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d04b54250510fd56.jpg,1,vqvae,coco,train
data/wildfake/vqvae/5d5c35c665522188.jpg,1,vqvae,coco,train
data/wildfake/vqvae/249c1d7ef4dd958d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1e0fec32b0da67dc.jpg,1,vqvae,coco,train
data/wildfake/vqvae/af3c51a61cee5cd1.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a4cc9bedfdf82ae2.jpg,1,vqvae,coco,train
data/wildfake/vqvae/bdc933b8b572ddff.jpg,1,vqvae,coco,train
data/wildfake/vqvae/650535f2293de915.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8d7d0a3b6b7e12fd.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4cfd097e17bf4668.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c3199abfa1e5d448.jpg,1,vqvae,coco,train
data/wildfake/vqvae/bef64d74bc797520.jpg,1,vqvae,coco,train
data/wildfake/vqvae/2c4c215385824f98.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b7e813a8d846dd36.jpg,1,vqvae,coco,train
data/wildfake/vqvae/be823ba939fe44e5.jpg,1,vqvae,coco,train
data/wildfake/vqvae/6ee5135103f5b359.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1a30593e0aec2521.jpg,1,vqvae,coco,train
data/wildfake/vqvae/eb5ea4d12ff0ce8a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/49cb23d753f5a059.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d5ea06aeeb65a5a7.jpg,1,vqvae,coco,train
data/wildfake/vqvae/9e49e159fdd71a1a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/943c446f586a7b5d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f5ff25f21a779ade.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1e20782be3c0f5a4.jpg,1,vqvae,coco,train
data/wildfake/vqvae/fda0110a7856c331.jpg,1,vqvae,coco,train
data/wildfake/vqvae/7015e72510abbef4.jpg,1,vqvae,coco,train
data/wildfake/vqvae/fc21c47e2a466f02.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c617f4bf1e500caf.jpg,1,vqvae,coco,train
data/wildfake/vqvae/12f33c9f4bbc398c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a2f7f8eea904212e.jpg,1,vqvae,coco,train
data/wildfake/vqvae/76af8011d579e2e5.jpg,1,vqvae,coco,train
data/wildfake/vqvae/449825c3652049f2.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c0e8ab0321d788f6.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a269d79f711eff76.jpg,1,vqvae,coco,train
data/wildfake/vqvae/5e171c23bb21649b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f66cc20a143e956a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c11251edda9aaef2.jpg,1,vqvae,coco,train
data/wildfake/vqvae/43768e6037f22208.jpg,1,vqvae,coco,train
data/wildfake/vqvae/bd7912518ef6d54b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b9a80437e8fe20ff.jpg,1,vqvae,coco,train
data/wildfake/vqvae/23cb70541a6483d3.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d0813b8a953c70bc.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a1ddbae523f2c963.jpg,1,vqvae,coco,train
data/wildfake/vqvae/6cf56c496e89db66.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4a140947d1ed2278.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a47c8a8b55c64a18.jpg,1,vqvae,coco,train
data/wildfake/vqvae/72d6653608752c98.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b62fd41690f074b3.jpg,1,vqvae,coco,train
data/wildfake/vqvae/cc99bfc8d9254469.jpg,1,vqvae,coco,train
data/wildfake/vqvae/58c6470dc2eca4a6.jpg,1,vqvae,coco,train
data/wildfake/vqvae/01a4332bcc0e368d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/20776621cd952325.jpg,1,vqvae,coco,train
data/wildfake/vqvae/7a4c0d76d4324993.jpg,1,vqvae,coco,train
data/wildfake/vqvae/40d0fed430cd8aee.jpg,1,vqvae,coco,train
data/wildfake/vqvae/97d554e373d4d05b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/0aaacf51936a4377.jpg,1,vqvae,coco,train
data/wildfake/vqvae/3c262a482c392640.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a26f72fc1206e393.jpg,1,vqvae,coco,train
data/wildfake/vqvae/6e65901ca9c1bb9b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/cc2b3b5106f3a799.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f988a07b5ee579ba.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1894b942df41965d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/48f1ed6e563d7a06.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8221f67d061a4b86.jpg,1,vqvae,coco,train
data/wildfake/vqvae/70fd3fc86324270f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e37fd65d24a016e0.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a48cac6592d757a0.jpg,1,vqvae,coco,train
data/wildfake/vqvae/074183dcc06ab65f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/9d00602663ae4065.jpg,1,vqvae,coco,train
data/wildfake/vqvae/39bcee28ed1a9a79.jpg,1,vqvae,coco,train
data/wildfake/vqvae/45e244c0f194fab4.jpg,1,vqvae,coco,train
data/wildfake/vqvae/66d6ea35703e8696.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1d44c8e744550aaf.jpg,1,vqvae,coco,train
data/wildfake/vqvae/2cf8a40014661ae1.jpg,1,vqvae,coco,train
data/wildfake/vqvae/cd163db0dbcdf4de.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a44eb5b53c4028b3.jpg,1,vqvae,coco,train
data/wildfake/vqvae/9138d98dd4e5afd6.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d859e39ee5045e49.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4735fa2bd1252bb5.jpg,1,vqvae,coco,train
data/wildfake/vqvae/20af12f3154e7d61.jpg,1,vqvae,coco,train
data/wildfake/vqvae/3b66615fab022274.jpg,1,vqvae,coco,train
data/wildfake/vqvae/067f2ffbccccd95a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4d5587c1ad3757dc.jpg,1,vqvae,coco,train
data/wildfake/vqvae/9cbdbf8434ac5700.jpg,1,vqvae,coco,train
data/wildfake/vqvae/bfd8719293328a06.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e3766fd2015ed067.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8d9f4bcd05018c3c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b26b59a1a7bea0a4.jpg,1,vqvae,coco,train
data/wildfake/vqvae/cbbcfcf2bb903062.jpg,1,vqvae,coco,train
data/wildfake/vqvae/5be7204ce01a5f63.jpg,1,vqvae,coco,train
data/wildfake/vqvae/9a0929dd75054322.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1ca4aaead2cccffb.jpg,1,vqvae,coco,train
data/wildfake/vqvae/ee9defac0b386c9a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d73161e6ffec7176.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e88abdc7d6748ebb.jpg,1,vqvae,coco,train
data/wildfake/vqvae/099de74fd19f1bcb.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a1c24c8f9b47adf2.jpg,1,vqvae,coco,train
data/wildfake/vqvae/71dfcf8350e4e792.jpg,1,vqvae,coco,train
data/wildfake/vqvae/083447e865356bd6.jpg,1,vqvae,coco,train
data/wildfake/vqvae/cacc7a29791a81b7.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1ed85680ecfee1ea.jpg,1,vqvae,coco,train
data/wildfake/vqvae/49c3ce1a037f86ec.jpg,1,vqvae,coco,train
data/wildfake/vqvae/530cd55bb01a0fde.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f6486d13934c3196.jpg,1,vqvae,coco,train
data/wildfake/vqvae/6d4000938d7b96a2.jpg,1,vqvae,coco,train
data/wildfake/vqvae/844977125b0247e7.jpg,1,vqvae,coco,train
data/wildfake/vqvae/ae4df0552d988339.jpg,1,vqvae,coco,train
data/wildfake/vqvae/5db1eb1498c252ef.jpg,1,vqvae,coco,train
data/wildfake/vqvae/26a3a944ed8d95b6.jpg,1,vqvae,coco,train
data/wildfake/vqvae/30856710f705c8e9.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d37a29504fd22172.jpg,1,vqvae,coco,train
data/wildfake/vqvae/57e29b23a34f6d8b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c9942b674622938d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/889381a955308896.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e25ee1eaa39fbbd0.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8755f70d1a555e95.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1733e1d6480a447c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/9713dbf99cc4be7a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c5bd910afe058049.jpg,1,vqvae,coco,train
data/wildfake/vqvae/2b49ed31469f9351.jpg,1,vqvae,coco,train
data/wildfake/vqvae/aa6c4423444c2381.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c479d29e78d89f6f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/74708d45012d575b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4df3394a01cbb38d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1730cbf1349cc16c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/823c3c394f398789.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8db7c0b66995fdcc.jpg,1,vqvae,coco,train
data/wildfake/vqvae/82db11969cdb5cae.jpg,1,vqvae,coco,train
data/wildfake/vqvae/fcfe8bb218f31eb0.jpg,1,vqvae,coco,train
data/wildfake/vqvae/03da37a762724918.jpg,1,vqvae,coco,train
data/wildfake/vqvae/31a995cd43df1923.jpg,1,vqvae,coco,train
data/wildfake/vqvae/896354e3ad009a4a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8b7ace0ec519a804.jpg,1,vqvae,coco,train
data/wildfake/vqvae/6167c0d639207b9a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/fcf9404e6461cbc3.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c12ecc4485776469.jpg,1,vqvae,coco,train
data/wildfake/vqvae/729fc4aa5cd40e7a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/601bdd00c28e8698.jpg,1,vqvae,coco,train
data/wildfake/vqvae/785491d80bee7f96.jpg,1,vqvae,coco,train
data/wildfake/vqvae/86bc95d3f05d451c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a887bee90342d2ae.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e6739c858dc17192.jpg,1,vqvae,coco,train
data/wildfake/vqvae/9991a7eff43a3665.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d54782fe1dacc434.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c2e0092ab48825ca.jpg,1,vqvae,coco,train
data/wildfake/vqvae/514b0703f08e7ae8.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c9a06ac2c748f152.jpg,1,vqvae,coco,train
data/wildfake/vqvae/0189adcd73c653ed.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a7c60e7df86eab53.jpg,1,vqvae,coco,train
data/wildfake/vqvae/13be1e476d3cc002.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e143f7727208cc5b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/dedfecb646ad4e91.jpg,1,vqvae,coco,train
data/wildfake/vqvae/78c64b4f85bb60ce.jpg,1,vqvae,coco,train
data/wildfake/vqvae/ab24cef54840d254.jpg,1,vqvae,coco,train
data/wildfake/vqvae/94509a6d99817f14.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b2fd0f8099b5b2f2.jpg,1,vqvae,coco,train
data/wildfake/vqvae/0418a4bb17632bbb.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a2192c3624f5643f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/25da5a1b17165a0f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c2e4b61cc7814f22.jpg,1,vqvae,coco,train
data/wildfake/vqvae/7d223570ff33e54e.jpg,1,vqvae,coco,train
data/wildfake/vqvae/b8d7c5250d97b325.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a6d9baa65d77640d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/00ddc2cdf7404427.jpg,1,vqvae,coco,train
data/wildfake/vqvae/a16962f0b8008b68.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e6e2ed54d7154614.jpg,1,vqvae,coco,train
data/wildfake/vqvae/c0f9d0fb32988de8.jpg,1,vqvae,coco,train
data/wildfake/vqvae/6c6ed93a5b5f00ee.jpg,1,vqvae,coco,train
data/wildfake/vqvae/95d35969b9cb879a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8f627b3f332f122c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/cfbbca95f9f00cdc.jpg,1,vqvae,coco,train
data/wildfake/vqvae/01cfba22112b2183.jpg,1,vqvae,coco,train
data/wildfake/vqvae/aa7b9eb5e415e151.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4800017e6ea9f5b1.jpg,1,vqvae,coco,train
data/wildfake/vqvae/43099f58a5ab373b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/def3f9043dd4862c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d10c6ec29bd608dc.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8147dc0a293dda6f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/43bdb6c77471771e.jpg,1,vqvae,coco,train
data/wildfake/vqvae/0de9e45d6d52ad6f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d7d500e52e7455ae.jpg,1,vqvae,coco,train
data/wildfake/vqvae/504cf53d7cea63fc.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1c713a7bcad1108f.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8e0f65186a3f991b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f9b626347cabcea9.jpg,1,vqvae,coco,train
data/wildfake/vqvae/79b7515fc16b3f9b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/bdd6a5e583ea9633.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1856f7b9d58de953.jpg,1,vqvae,coco,train
data/wildfake/vqvae/51d42bdb001935e7.jpg,1,vqvae,coco,train
data/wildfake/vqvae/423ccd3146275c1c.jpg,1,vqvae,coco,train
data/wildfake/vqvae/772e7ba5c2cc34aa.jpg,1,vqvae,coco,train
data/wildfake/vqvae/aa8cde604075ae6e.jpg,1,vqvae,coco,train
data/wildfake/vqvae/8a9f0487279d1e54.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d886f84f69b6bff7.jpg,1,vqvae,coco,train
data/wildfake/vqvae/67582946365f545e.jpg,1,vqvae,coco,train
data/wildfake/vqvae/5af3de5798d75bb8.jpg,1,vqvae,coco,train
data/wildfake/vqvae/1eb19729cfcd9635.jpg,1,vqvae,coco,train
data/wildfake/vqvae/7e683fd450db03de.jpg,1,vqvae,coco,train
data/wildfake/vqvae/fedb919120bb764a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/2a32324f759f0c55.jpg,1,vqvae,coco,train
data/wildfake/vqvae/065ac4cb4821f65b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/762b96432018fe8d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/4025d02797919a32.jpg,1,vqvae,coco,train
data/wildfake/vqvae/7719bb223bc20d5d.jpg,1,vqvae,coco,train
data/wildfake/vqvae/3f75d486339da42a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/d5f1688ebd398e9a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/2ead9e09bd24a3de.jpg,1,vqvae,coco,train
data/wildfake/vqvae/f898e591d91b062a.jpg,1,vqvae,coco,train
data/wildfake/vqvae/912c605a42382cfc.jpg,1,vqvae,coco,train
data/wildfake/vqvae/e843ba60a64a837b.jpg,1,vqvae,coco,train
data/wildfake/vqvae/3c4c7bc811aa70f1.jpg,1,vqvae,coco,train
data/wildfake/vqvae/2f2b06f95d94051e.jpg,1,vqvae,coco,train
data/wildfake/vqvae/96826908d0129439.jpg,1,vqvae,coco,train
data/wildfake/vqvae/bf54ca80f27c441b.jpg,1,vqvae,coco,train
